userName,score,at,content,app
Muhammad Rafli Fadhilah,4,2026-04-21 00:09:06,"Tolong hapus fitur ambil order otomatis untuk driver. Sering dapet driver yang diem terus ga gerak2, atau malah ada driver yang ambil order saya tapi malah menjauh dari posisi saya. Atau mungkin lebih baik ada fitur tombol ""ambil"" yang harus diklik secara manual oleh driver ketika mendapatkan orderan, dan tombol tersebut memiliki batas waktu beberapa detik. Tapi notifikasi ""orderan terambil"" dari sisi pengguna muncul ketika driver telah meng-accept orderan yang terambil otomatis. Terimakasih",Gojek
Agus Sarwono,5,2026-04-20 23:49:07,SANGAT AMAN DAN NYAMAN,Gojek
ZULQIRAM,3,2026-04-20 23:45:19,senang,Gojek
topek unyil,5,2026-04-20 23:12:06,sesuai aplikasi,Gojek
Zelia Widiana azzahra,1,2026-04-20 23:11:32,"driver gada yang niat kerja. padahal jarak nya deket, tapi ga mau jalan. udah gitu gamau cancel dri drivernya. udah gitu selalu daper driver jauh, giliran yang deket juga pada males malesan. padahal jarak penjemputan cuma 500m di bilang jauh.",Gojek
Bintang Palapa,5,2026-04-20 23:10:50,perjalanan makin asyik dgn Go car,Gojek
Bambang Susno,5,2026-04-20 23:09:46,pesan pengendara cpt dtg&hati2 bw kendaraan,Gojek
Ari Nurdianti,5,2026-04-20 23:09:02,mantap,Gojek
Tjung Purnama,1,2026-04-20 23:05:37,jelek karena sering dpt driver yg jauh2. kalo emang tidak ada driver terdekat jangan kasih ke yg jauh. buang2 waktu.,Gojek
Suhendro Hendro,5,2026-04-20 22:30:09,"responnya cepat....,.",Gojek
Saad Umayya,5,2026-04-20 21:54:33,baik,Gojek
Sukadi 90,5,2026-04-20 21:22:38,ok,Gojek
Arif hardz_,1,2026-04-20 21:16:16,lagi butuh banget tidak bisa daftar :(,Gojek
Sri Indrawati,1,2026-04-20 20:40:14,knapa aplikasi go catnya tidak bisa dibuka?,Gojek
Isnak Rahmat,5,2026-04-20 20:13:23,mantap,Gojek
Muhammad Dimas,1,2026-04-20 19:48:55,semua jdi driver tapi untuk ke food ga ada driver nya miris x,Gojek
Axsho 81,5,2026-04-20 19:44:14,ok,Gojek
Nur Govinda Maulana,5,2026-04-20 19:12:05,Recomended Banget Untuk Pesan Makanan Soalnya Banyak Promo Di Gofood👌👍,Gojek
Rohim Agung Official,1,2026-04-20 18:55:37,"gofood hampir 2 jam, tolong carikan solusi",Gojek
Satriyo Hadi M (Satriyohadim),5,2026-04-20 18:41:36,maksh,Gojek
Riki Hamdani,4,2026-04-20 17:43:55,semoga dapat playlater,Gojek
Sri Aryani,5,2026-04-20 17:35:39,oke,Gojek
Guardian Ananda,1,2026-04-20 17:23:14,ditolak trus saat hujan dan tidak ada driver. padahal di apk sebelah bisa nyantol cepet. di apk ini 6-7kali percobaan sama aja. mau gocar gojek. di prioritas pencarian pun tidak dapat. kecewa sayaq,Gojek
Pardi Presso,1,2026-04-20 16:26:17,kepinteran nih apk,Gojek
Hendi Effendi,5,2026-04-20 16:18:25,Gojek sampah susah banget pakainya.,Gojek
Ferdinand sihombing Xzibis,5,2026-04-20 16:13:37,sangat bagus,Gojek
Firizqi Almanayah,5,2026-04-20 16:12:31,bagus,Gojek
Mr. A,1,2026-04-20 16:01:42,driver terlalu pemilih,Gojek
Respati Arum Sari,3,2026-04-20 15:20:39,gak bisa komplain langsung ke resto kalau mereka ada kekurangan dalam pesanan. sudah beberapa kali saya mau komplain tp tidak bisa.,Gojek
Ahmad Raihan Darmansyah,4,2026-04-20 14:58:55,"Kenaikkan harganya lumayan kerasa sih, padahal waktu order (Go-Ride) dari tanggal 20 Februari 2026 masih kena tarif Rp.11,500. Pas tanggal 9 Maret sampe tadi pulang kerja tarifnya udah Rp.14,500 aja.",Gojek
Upin Ipinpii,5,2026-04-20 14:57:34,top👍,Gojek
Bang Mono,5,2026-04-20 14:57:26,ok,Gojek
Linda Cantik,1,2026-04-20 14:51:04,Kalau Dapat Orderan Itu Lekas Kasihkan Driver. Apalgi Food Kenapa Musti Terjadwal. Kalian Sebagai Aplikator Yang Profesional Lah. Orderan Di tahan Tahan Itu Buat Apa. Pikir Lah Nasib Resto Kalau Makanan Udah Di Buatkan Tapi Belum Kunjung Dapat Driver Bagaimana. Makanan Dingin Resto Yang Rugi,Gojek
Muhamad Unang,5,2026-04-20 14:40:39,bagus end' cepat tepat,Gojek
Batu 77,1,2026-04-20 14:39:13,gofood siantar lambat pengiriman.50-60 menit .belum tentu dapat drivernya.,Gojek
andreas dimas. n,5,2026-04-20 14:30:30,mantabs,Gojek
Nalih Ilham,5,2026-04-20 14:30:00,sangat membantu,Gojek
Budi Gondrooong,2,2026-04-20 14:20:25,"Sebagai perusahaan ""jasa"" tentu layanan yang ramah dan mumpuni dari ""driver"" yang dibutuhkan customer. Dari cara berkendara, cara berkomunikasi, kelengkapan atribut, attitude pelayanan. Karena ""ongkos"" yang dibayar penumpang juga tidak ""murah"". Namun disaat saya ngobrol dengan ""driver"" saat naik gojek, rata2 mereka mengeluh soal ""Potongan"" aplikator yang kelewat tinggi. Padahal perusahaan dengan layanan yang baik seharusnya berbanding lurus dengan ""kesejahteraan"" mitranya.",Gojek
Juni Arta,1,2026-04-20 13:58:30,drivernya jutek²,Gojek
Nabila,4,2026-04-20 13:46:19,besttt,Gojek
Suparto dina,5,2026-04-20 13:43:44,mantap sekali,Gojek
Raja Zaidan,5,2026-04-20 13:43:24,mantap,Gojek
Yanti,5,2026-04-20 13:32:00,bagusss,Gojek
Ahmad Zaidan Zidna Fann,2,2026-04-20 13:30:31,"akhir akhir ini saya susah mendapatkan driver gofood, padahal sudah pakai express tetap aja, drivernya udah gaada niat ambil orderan? apa gimana?",Gojek
Firmansyah 15,1,2026-04-20 13:30:05,"pencarian driver sangat lamaaaaaa,cs susah dihubungiii",Gojek
Iqbal Fadhillah,1,2026-04-20 13:13:50,pdhal mah saya selalu dpt trs namun SDH d kecewain saya malah kaga dpt dpt hadeuhh,Gojek
Arif Cahyono,5,2026-04-20 13:05:00,kiriman cepat dan sesuai,Gojek
arya husin,5,2026-04-20 12:44:43,simple,Gojek
ferdy gartin,5,2026-04-20 12:44:25,gojek keren,Gojek
umarr,1,2026-04-20 12:43:30,nganter makanan lama,Gojek
Uus Dursusi,5,2026-04-20 12:28:35,bagus,Gojek
Yulia Rahmi Salamah,5,2026-04-20 12:23:57,Setiap pesanan cepat sampainya,Gojek
Muhammad Faujan,5,2026-04-20 12:20:36,"memang gak ada lawan , aplikasi gojek ini..cepat dan mudah digunakan, pelayanan dari gojek pun, memuaskan",Gojek
Kleinea Bruski azal'auki,5,2026-04-20 12:17:52,bagus sihh cuman aku sering udah pesen tapi itu kepesen lagi itu buat kita bayar dua kali atau di marahin padahal gw gak pesen dua tapi Dateng nya dua,Gojek
Nurmawati Nugraha,5,2026-04-20 12:11:52,👍👍👍,Gojek
Johannes siahaan,1,2026-04-20 12:02:10,"gocar nya enggak jelas, enggak niat nyari duit apa gimana, sudah dekat tapi malah pergi menjauh, mutar mutar gak jelas, setengah jam kemudian di batalkan. buang buang waktu. hama",Gojek
Santie Hegon,5,2026-04-20 12:00:03,good lah,Gojek
Rehan Rehan,5,2026-04-20 11:57:33,sangat membantu untuk perjalanan,Gojek
Mur Ni,1,2026-04-20 11:52:01,"aplikasi ngelek"" ptongan besar",Gojek
Bibih Wijaya,1,2026-04-20 11:33:45,susah bangey drivernya.,Gojek
Ebon Sarban,5,2026-04-20 11:32:51,tranportasi online terpercaya,Gojek
Muhammad Kahfi,5,2026-04-20 11:12:06,mantap,Gojek
arif adi (adi),5,2026-04-20 11:02:21,apk sangat luar biasa aku suka,Gojek
Muhammad Eka,5,2026-04-20 10:57:13,Aman terpercaya mantab pokonya,Gojek
Parlin,1,2026-04-20 10:42:09,apk ojol ampas dimap nya bnyak driver nya ga jam rawan ga cuaca buruk pas dibooking susah minta kali ga ada driver nya menerima bnyak ko driver ga jam sibuk pun susah nungguin smpai ke cancel tetap aja ga mau dapat driver nya,Gojek
Denyfajri,5,2026-04-20 10:40:37,mntap,Gojek
Vincentius Calvin Ananda,5,2026-04-20 10:37:49,Mantap Banyak diskon,Gojek
Septianiwulan Sari,5,2026-04-20 10:24:27,banyak promo,Gojek
Nurul Hidayati,5,2026-04-20 10:17:19,lebih murah,Gojek
Sri susanti,5,2026-04-20 10:15:21,pengalaman saya selama pakai Gojek-Transportasi semua nya sudah oke 👍🙏,Gojek
Feny Dianawati,5,2026-04-20 10:13:56,good job😍😘,Gojek
Princess Zendaya,5,2026-04-20 10:11:14,keren banget min,Gojek
Vino Erdias,1,2026-04-20 10:10:10,"aktifinn fitur gopay later saya dong , gimana deh ? maasa udh 2 tahun ga bisa di aktifin lagi",Gojek
Kundori Laras,5,2026-04-20 10:05:16,mantap gojek,Gojek
Ncy Gunawan,5,2026-04-20 09:39:49,"cepat, tepat, bersih, sopan, salam, sopan,santun, murah",Gojek
Nur Yani,4,2026-04-20 09:39:45,"sangat membantu sekali apalagi klo urgency pergi"" mendadak pas gk ada motor",Gojek
wahyuni yondrianto,5,2026-04-20 09:36:26,driver ramah,Gojek
Ave_alvino_ya -,5,2026-04-20 09:27:45,sangat memuaskan,Gojek
Dodi Kristiyanto (Dodi),1,2026-04-20 09:25:48,driver mobil nya pada ga mau ambil penumpang dengan alesan Krn kejauhan...,Gojek
Ross Mia,5,2026-04-20 09:23:16,bguus,Gojek
Zenal Deden,5,2026-04-20 09:21:47,"pertama kali pesen gojek, masih belibet",Gojek
Henry Karli,5,2026-04-20 09:13:14,good,Gojek
Erning Wardani,2,2026-04-20 09:06:46,"gopay later buat bayar listrik biasanya sekali foto langsung bisa, ini sampe 3x gagal teross, waktu masuk lagi, malah dibilang ""kesalahan data"" dan gak bisa dipake lagi sampe 1x24jam, tambah lama tambah ribet, padahal dulu juga gak pake foto aman2 aja, dan gak pernah telat bayar.",Gojek
Mafruhatus Shiyamah,5,2026-04-20 09:03:32,pelayanan oke dan senang nyampe dg selamat,Gojek
Anti Satriyan,5,2026-04-20 09:03:32,"untuk layanan gofood, pada saat mrk tidak punya cukup uang, seringkali mrk minta pemberi order melalukan cancel orderan. Padahal setahu sy gojek telah menerapkan sistem pembelian makanan gofood maksimal Rp.1 jt. Sering di angka orderan rp.300 ribu, mrk minta sy cancel orderannya dengan alasan uang mrk tdk cukup. Lantas kenapa bukan mrk saja yg cancel orderannya? Krn kan sy harus tulis ulang apa saja pesanan sy kalau sy yg cancel.",Gojek
dian sadputra,5,2026-04-20 08:55:20,sangat membantu,Gojek
Sugiarto Banjarmasin,5,2026-04-20 08:46:52,"Banyakin lg ya promonya,biar ak lebih betah pesan di Gojek thx",Gojek
Eko Suprianto,3,2026-04-20 08:44:17,top,Gojek
Safa Syakira Nur Azkiya,3,2026-04-20 08:28:49,"kok gojek dh jlek yh skrg, dpt driver lm btul, plih"" pula",Gojek
abiummi hamisyajiwa,5,2026-04-20 08:20:35,oke saya selalu memilih gojek untuk angkutan saya,Gojek
Arka Safian,5,2026-04-20 08:18:30,mantap,Gojek
Christin Ratu Eda,5,2026-04-20 08:17:55,"aman. harga terjangkau.. proses cepat,",Gojek
Dian B,2,2026-04-20 08:13:45,"hari ini kali kedua saya dibohongi oleh driver , sudah diorder dan driver menyatakan kesediaan menjemput tapi setelah ditunggu pada waktu yang telah disepakati malah tidak dijemput padahal terpantau driver bergerak namun itu hanya settingan trik murahan oknum driver yang malas menjemput tapi mengharapkan pembatalan demi uang 3k, sangat disayangkan demi uang segitu menghalalkan sgl cara, rendah banget adabnya, tlg pihak gojek menertibkan para driver nakal , terimakasih",Gojek
Mario Simanjuntak,5,2026-04-20 07:59:15,👍,Gojek
NICO,5,2026-04-20 07:58:49,susah dapet driver mending shopee fodd,Gojek
Arunasachi Kayana,5,2026-04-20 07:54:23,mantappp,Gojek
Kendil Bolong,5,2026-04-20 07:46:11,sangat bermanfaat,Gojek
Ama,4,2026-04-20 07:42:24,"saran, buat gojek cantumkan alasan dong kenapa orderan saya di cancel kalo gofood dan siapa yang nge cancel.... kan saya udah lama nunggu yak, ternyata malah di cancel 😞",Gojek
perantau sukses,4,2026-04-20 07:40:50,oke mantap,Gojek
devy rury ersari,5,2026-04-20 07:39:38,driver baik,Gojek
Sri edi,1,2026-04-20 07:30:44,jgn terlalu mahal,Gojek
Firdaus Frd,5,2026-04-20 07:22:18,mantab,Gojek
Edisetiawan83 Setiawan,1,2026-04-20 07:19:51,stiap pesan GK prnh dpt 🤦🤦,Gojek
dilah saja,5,2026-04-20 07:06:38,Bagus cepat dapat menghemat waktu,Gojek
elies maryani,5,2026-04-20 07:06:07,amaaaan,Gojek
riko royyanto,1,2026-04-20 07:00:55,sangat tidak rekomendasi buat jadi usaha sampingan,Gojek
Juliandi Hariyanto,1,2026-04-20 06:48:11,"Saya Lupa bayar, baru telat 1 hari sudah di kejar seperti teroris...",Gojek
Monik Bareto,5,2026-04-20 06:47:21,driver sangat ramah,Gojek
Ratno Texco,5,2026-04-20 06:46:17,"ya enak aja, tinggal duduk sampai tujuan",Gojek
Aqila Khariana,1,2026-04-20 06:40:44,Ini terakhir gw pake apk ini.. Mengecewakan susah banget dapat pengemudi. Padahal di depan mata banyak banget pengemudi 😡,Gojek
Azwin Konfeksidansablon,5,2026-04-20 06:40:19,"aplikasi nya mudah di gunakan, simple dan lengkap",Gojek
Indah inayah,5,2026-04-20 06:39:52,"selama pake gojek bagus aja kok, pelayanan nya driver nya jg ramah""",Gojek
HLVA,1,2026-04-20 06:35:34,BOBROK,Gojek
Ni Made Shinta Hardiyanti bendesemas,5,2026-04-20 06:27:30,Satu aplikasi yang paling bagus banget saya suka belanja dan pergi kemana saja.,Gojek
anton Hari,5,2026-04-20 06:26:33,mantap,Gojek
Dimar Dimar,3,2026-04-20 06:22:52,"shock breaker banyak yg mati , jarak jauh pinggang sakit semua.",Gojek
Ice Widiayanti,5,2026-04-20 06:18:45,memudahkan segala urusan,Gojek
Santi Santizunaidah,5,2026-04-20 06:15:53,baik,Gojek
Safiq Adiba,5,2026-04-20 06:03:38,saya selama memakai jasa gopood tidak pernah kecewa👍🏻,Gojek
Kiki Cantik,5,2026-04-20 05:59:21,gojek keren banget,Gojek
Iman Harto,5,2026-04-20 05:52:55,Luarbiasa,Gojek
nada nazihah,1,2026-04-20 05:50:43,MAB gojek dan gopay gak amanah pengembalian dana tidak di lakukan,Gojek
Fairuz Aliya Fachira,4,2026-04-20 05:37:09,"aplikasi ini sangatt membantu saya kapanpun dan dimanapunn, meski kdang dpat driver yg diemm terus sepanjang jalan, but it's okeyy.",Gojek
Panitia SRI UTARI,5,2026-04-20 05:34:31,amanah,Gojek
Nina Pribadi,5,2026-04-20 05:24:03,ok,Gojek
Junaedi edi,5,2026-04-20 05:05:14,y bagus,Gojek
fafa atalah,5,2026-04-20 04:59:39,mantul,Gojek
Hesti Wahyu,5,2026-04-20 04:47:26,"sangat membantu utk transportasi sy,harga jg bersahabat",Gojek
Chanel Yahya Mohammed,5,2026-04-20 04:45:52,oke sangat membantu,Gojek
Siti Astutiana Ana,5,2026-04-20 04:32:21,cepat tepat,Gojek
Hasna Wati,5,2026-04-20 04:20:56,bagus ramah baik,Gojek
Danang Eko7,5,2026-04-20 03:56:32,mantap,Gojek
Sariv Udin,4,2026-04-20 03:49:50,"saya kasih bintang 4 karena kemaren saya pesen go car . dan dpt driver . tari bin banda . plat B1271EFR. dan driver ini omonganya gk karuan. ngmong t...l, gb...g dll. saya pesen dari kali dere ke kosambi dg ongkos 115.di tengah perjalan omonganya langsung keluar smua. dn dia langsung minta cancel gojek, di situ. takut di kasih bintang 1 kali😁 , tapi masih dri pda ricuh ikiti sja keinginanya. alhamdulillah ttp di anter smpe lok tjuan cm posisi sdh di cancel. cm berbagi pengalaman smga gk smua",Gojek
Arsil Prayoga,5,2026-04-20 03:24:35,sy cuma memberi bintang untuk pertama kali sama gojek,Gojek
khusnul khotimah,1,2026-04-20 03:22:27,"skrng lama bgt dpt drivernya kalau pesen gofood pake pengiriman biasa. giliran pake yg instan langsung dpt driver. sorry mau ganti aja pake shopeefood, murah, banyak promo, cepet, gesit!",Gojek
Nandau Wendy,5,2026-04-20 03:04:56,top dah,Gojek
Bennydimsiki Abdullah,5,2026-04-20 02:58:01,terima kasih,Gojek
Indra Igun,3,2026-04-20 02:56:39,saya pengguna setia gojek...cm akhir2 ini setiap pesen gojek searching driver selalu lama dan dpt driver yg jauh....pdhl d sekitar saya byk driver yg dekat...jd waktu saya aga terbuang percuma.... mohon diperhatikan.... terimakasih.... tambah lg skrg kl pesan gofood dpt driver nya jg lama bgt menghabiskan waktu makan siang saya,Gojek
Yanti Yunus,5,2026-04-20 02:47:26,drivernya gercep. titik lokasi cocok. promonya mantap,Gojek
Lies Septiana,5,2026-04-20 02:47:09,langganan setia,Gojek
Alyssa Sahrandi,5,2026-04-20 02:38:21,💓💓,Gojek
Kaffa Khoiri,5,2026-04-20 02:22:31,"suka, aku anak sekolah jadi suka pake harga 7rb, walaupun harga nya 7rb tapi tetap profesional",Gojek
Achmad zaenal Arif,5,2026-04-20 02:12:49,alhamdulillah cepat dan ramah 👍,Gojek
Stokist Tangerang,5,2026-04-20 01:56:19,option pilihan layanan nya sangat membantu,Gojek
Yudi Antara,5,2026-04-20 01:54:25,keren,Gojek
Andina Nur Hamidah,3,2026-04-20 01:52:29,"demi apapunnn, gak bisa chat driver. pas chat ceklis 1 aja atau malah gak kekirim samsek. di tambah lemot, dan sering di kasih driver yang jauh2 jadi sering di cancel.",Gojek
Hendrik Agustinus,5,2026-04-20 01:44:32,Cukup baik,Gojek
Langkar Hati,5,2026-04-20 01:21:20,Sangat membantu banyak keperluan,Gojek
Thesa Mandagi,5,2026-04-20 01:16:54,bagus,Gojek
Yoeni UN (Yoen),5,2026-04-20 01:16:45,sukses selalu,Gojek
Evi Chotimah,5,2026-04-20 01:15:55,pelayanan nya baik,Gojek
Muhamad Yusuf,5,2026-04-20 01:08:02,mantap,Gojek
Rangga Derlen,5,2026-04-20 01:06:48,sangat muda dan gampang di akses.,Gojek
Pengguna Google,5,2026-04-20 01:05:24,Akun saya gk bisa di pakai,Gojek
Alucard,5,2026-04-20 00:55:52,mempermudah perjalanan,Gojek
Abdul Rohman,1,2026-04-20 00:46:09,"jelek aplikasi nya,apk gojek kalo ke daerah yang agak pelosok gamau mereka,maunya yang kota harga mahal,giliran harga murah mah gamau apk gojek ma padahal kan harga dari sana nya👎👎👎👎",Gojek
Anwar Doyok,5,2026-04-20 00:26:09,ramah,Gojek
barra filter,4,2026-04-20 00:06:33,selama ini merasa puas bget,Gojek
Operator TKDW34,5,2026-04-20 00:05:34,senang pake banget,Gojek
Syarif Hidayat,5,2026-04-20 00:01:59,cepat akurat,Gojek
Mirna Siva,5,2026-04-19 23:26:22,sangat membantu terimakasih,Gojek
E PR Channel,5,2026-04-19 23:22:14,mantap 👍👍👍,Gojek
Anisa Anisa,3,2026-04-19 23:17:44,"bagus sih, tapi sayang nya setiap saya pesen gojek selalu ga ada yg dapat... saya bhkan jdi kdng' g masuk sekolah krna ini..",Gojek
Irlan Mulyana,4,2026-04-19 23:08:22,good,Gojek
betty anggraini,5,2026-04-19 22:59:52,full service,Gojek
Woxses Gaming. com,5,2026-04-19 22:32:29,mantul tul tul tul,Gojek
Novilia Wulandari Kristiani Yosefa,1,2026-04-19 22:26:20,Sekarang kode promo motor dan mobil tidak bisa,Gojek
Markus,5,2026-04-19 21:43:47,ok,Gojek
Yoshuda Hanikiku,1,2026-04-19 20:46:42,tiba tiba saldo kepotong anding emang,Gojek
Insan Mulia,5,2026-04-19 19:14:53,jos,Gojek
Ahmat Ahmat,1,2026-04-19 19:02:30,"akun bagus malah susah mendapatkan order, aneh",Gojek
Ainul Yakin,5,2026-04-19 18:49:23,muantap buanget,Gojek
Winda Falomitha,2,2026-04-19 18:01:02,susah kali dapat drivernya baik buat gofood ataupun goride ditambah setiap mau klaim koin gopay nggak pernah masuk,Gojek
Putik Sekar Wangi,4,2026-04-19 17:41:05,kapan kok gojek belom ada dark mode nya lama bgt ada fitur dark mode nya harus nunggu brapa lama lagi terima kasih sudah sering di-update ke versi paling terbaru tetap saja dark mode nya belom tersedia lebih di tingkatkan lagi gercep dalam merubah tampilan gojek ada fitur dark mode nya,Gojek
Resta Davi,1,2026-04-19 17:30:09,kalo ada problem susah di hubunginya,Gojek
Galaxy Pedan,3,2026-04-19 17:21:16,ok,Gojek
Tyas 88,4,2026-04-19 16:51:00,oklah,Gojek
Tirta Rama,5,2026-04-19 16:40:06,pengiriman cepat,Gojek
paulus suduI9IO4239,5,2026-04-19 16:33:15,saya sangat senang jadi bagian dari mitra gojek,Gojek
Fauzi Azhari,1,2026-04-19 16:12:28,"mesan gofood, kelamaan ga dapat driver malah ga bisa batalin, 1 jam setengah nungguin. perbaiki lagi fiturnya",Gojek
Aldiman_Ìrjal,5,2026-04-19 15:47:28,Sangat Bagus 👍,Gojek
Drs MASNUN,5,2026-04-19 15:34:02,sopan tepat waktu,Gojek
Raisya Fitri Atika,5,2026-04-19 15:10:41,"saya bahagia, bisa makan",Gojek
Dewi Lestari,5,2026-04-19 14:56:01,gojek mntapp,Gojek
Klowina Putri,4,2026-04-19 14:44:04,baguts,Gojek
Hendri,5,2026-04-19 14:15:53,mantul,Gojek
Aidil Fitrah,3,2026-04-19 14:12:10,"belum bisa ngasih bintang lima,karena setiap menggunakan goride hemat sering dan bahkan tidak pernah mendapatkan drivernya,dan malah tidak ada sama sekali, tolong lah... kedepannya lebih baik lagi,tapi jangan ada update update lagi yah... karena hp saya hp kentang... kenapa yah, setiap jam 21:00 WIB gak pernah ada driver yang mau nganterin... padahal kan kepingin juga jalan malam malam... lain kali jangan begitu dong",Gojek
Zainal Muhtar,1,2026-04-19 14:03:38,"Sekarang pesan Gofood sulit dapat Driver,, bukannya makin baik, malah makin parah..",Gojek
Raden Putra,5,2026-04-19 14:02:00,"beberapa waktu lalu sering kecewa,tapi sekarang banyak perubahan. .!! semakin menyenangkan menggunakan layanan gojek",Gojek
Sandy Malau,1,2026-04-19 13:59:55,"gak mau lagi pakai aplikasi gojek,apa lagi buat pesan Drive,kaya udh kaya aja semua gara gara harga 18 ribu g mau ambil pesanan lol",Gojek
14_ Eskobar,1,2026-04-19 13:36:39,susah dapet driver padahal udah yg prioritas,Gojek
Ade Saeful,1,2026-04-19 13:36:11,"mulai benahin aplikasinya deh, pesen selalu paling cepet. tapi berkali kali susah dapet driver. diganti terus drivernya berkali kali. tapi gaada kompensasi berarti dari aplikator. jengah rasanya",Gojek
Zahra Warndani,5,2026-04-19 13:25:35,banya promo nya,Gojek
Samudra Ciputat,5,2026-04-19 13:25:31,sangat menyenangkan setiap saat,Gojek
Wisnu Prianto,3,2026-04-19 13:21:58,saat ini susah sekali dapat driver,Gojek
Donny Novendro,5,2026-04-19 12:59:59,mantap,Gojek
Eman Sulaeman,5,2026-04-19 12:58:21,mantap,Gojek
Al Saud,5,2026-04-19 12:57:59,gojek tiada duanya. Mantap !,Gojek
Gilang Muhammad,1,2026-04-19 12:53:45,"MAKIN PARAH, SAMPE PAKE PRIORITAS PUN SEJAM BELUM DAPAT JUGA GPJEK NYA PADAHAL DIKOTA BUKAN DI HUTAN",Gojek
Lidiya 11,5,2026-04-19 12:51:42,BAGUS SICH WALAUPUN kalau pakai gocar agak lama dapat driver tapi kalau mesan makanan itu terjamin cepatnya ngk nunggu sampai 1 jam lebih cepat dia walaupun reguler.Semua itu ada plus minus nya tapi gojek tetap tercintaa,Gojek
el komorod,1,2026-04-19 12:51:13,"driver suka cancel sendiri, ga jawab chat",Gojek
Boy Ricardo,5,2026-04-19 12:47:17,mantap,Gojek
Ranny 21,5,2026-04-19 12:44:43,mantap,Gojek
John Son,3,2026-04-19 12:30:34,"bagus cuman suka ngebug, seperti saya waktu itu pesen 1 gojek tapi yg datang malah ada tiga",Gojek
Djoiz Bidjaksono Suparno,5,2026-04-19 12:23:21,pelayanan gojek sangat bagus,Gojek
Atiek Suharyati,5,2026-04-19 12:07:27,so far membantu,Gojek
didin nurhavidin,1,2026-04-19 12:02:51,"selalu lama mendapatkan gocar dan driver gocar tidak bisa dikomunikasi kan chat selalu tidak dibalas kalau memang tidak bisa tinggal bilang jd saya cancel menunggu lama chat tdk dibalas ujung""nya suruh cancel",Gojek
