userName,score,at,content,app
Beza Mendova,1,2026-04-19 04:16:22,"kecewa,apk jlek, udah di download giliran mau di buka ,,malah di suruh instal lagi,udah di instal malah gx bisa di buka,,,,anehhhh",Grab
Syafaat Muhammad,5,2026-04-19 04:03:11,bagus pelayanannya harga lumayan murah tp. bukan murahan looo nyaman jujur,Grab
Yanti Yanti,5,2026-04-19 03:51:14,pesanan cpat grabny ramah,Grab
Rickk,1,2026-04-19 03:41:41,ONKOS SANGAT MAHAL,Grab
yanto hrd,5,2026-04-19 03:39:50,cukup nyaman,Grab
Unih Sulisti,5,2026-04-19 03:38:15,👍🏼👍🏼👍🏼,Grab
SAMLAWI S.Pd.I,3,2026-04-19 03:32:14,hallo grab. kenapa akun grab saya ditangguhkan bahkan sudah 2x ditangguhkan padahal saya tidak pernah melakukan kesalahan apalagi membatalkan order.. bikin kecewa aja,Grab
sri wahyuni,5,2026-04-19 03:18:56,pertahankan yang positif,Grab
Bunda 4 putra,5,2026-04-19 03:12:29,Grab emanb terbaik dan cpat2👍👍👍,Grab
Yuansari28,5,2026-04-19 02:50:34,"kalau di Medan grab memang top, tapi seputaran tanah Karo banyak yang blm akurat lokasi nya karna tidak terbaca oleh sistem nya mungkin, kalau bisa lebih di maksimalkan lagi, dan kalau bisa drivernya yang tau jalan karena banyak tikus",Grab
Wawan Suwanda,5,2026-04-19 02:36:07,mantap nyaman murah,Grab
Anas Taroreh,5,2026-04-19 02:25:15,good,Grab
Mr. 4llcyb3r,1,2026-04-19 02:24:15,aplikasi sampah yang mengakses data pribadi,Grab
Atar Rapatar,5,2026-04-19 02:11:25,oke banget,Grab
Bagoes Kayoen,5,2026-04-19 01:36:45,baik,Grab
Yudi Kristianto,5,2026-04-19 00:33:44,mantap👏👏☺️☺️,Grab
Hafidz al azzim,1,2026-04-18 23:20:05,tambah jauh kok mahal ongkosnya,Grab
Oppo a7,5,2026-04-18 23:11:52,sangat puas,Grab
Olik Daol,5,2026-04-18 22:29:10,mantap,Grab
Rony Mars Setyawan,5,2026-04-18 22:26:45,mantap,Grab
Mbak Juwariyah,5,2026-04-18 21:09:37,sangat membantu,Grab
Agus Santoso,5,2026-04-18 20:10:03,ok,Grab
Pandora,1,2026-04-18 19:35:53,Jadi kikir banget gak ada diskon,Grab
Wintari,5,2026-04-18 17:38:26,"mengemudi aman,driver ramah 👍👍👍",Grab
Harianto,5,2026-04-18 17:22:56,senang bila bila masa nak pergi tinggal panggil grab,Grab
Nden Ikmaludin,5,2026-04-18 17:22:02,baik,Grab
Abhelian SaputrA,1,2026-04-18 17:14:17,"grab food pengantaran hemat harus nunggu 1jam, keburu customer mati kelaparan 🤣🤣🤣",Grab
Trissa Linda,5,2026-04-18 16:50:22,puas,Grab
Reame C63,5,2026-04-18 15:48:57,baik,Grab
Daniel sitorus,5,2026-04-18 15:06:59,salah satu apk yang sangat membatu,Grab
Akmal Idham,2,2026-04-18 15:00:10,"Makin kesini makin gak jelas, kalo emang gak bisa tunai gak usah dimunculin fitur pembayaran tunainya, gak jelas banget",Grab
Samsu Laurens,5,2026-04-18 14:38:25,aplikasi mantap,Grab
Fabiola Yola,5,2026-04-18 14:32:14,baguss bangett,Grab
Doni Setiawan,5,2026-04-18 14:16:11,mantap orang nya baik nbramah,Grab
Ali Yaman,5,2026-04-18 14:07:11,ok,Grab
Khadijah Elshanum,5,2026-04-18 14:03:23,ok,Grab
Azka,5,2026-04-18 13:27:07,nyaman,Grab
Jlamprong 81,5,2026-04-18 13:21:52,oke,Grab
Koro Pororo,1,2026-04-18 13:21:43,mahal mahal kayak jem but tai,Grab
Zifora Khanza,5,2026-04-18 13:02:29,baik,Grab
aditya dimas,2,2026-04-18 12:53:19,lemot suka gk ada jaringan padahal kuota wifi lancar,Grab
Selvi ana,5,2026-04-18 12:52:28,baik semua mengantarnya ramah,Grab
Rosit Gagah,5,2026-04-18 12:42:21,sangat menyenangkan 👍,Grab
Siti Fatimah,5,2026-04-18 12:36:35,pelayanannya thebest😍😍😍🫰🏻🫰🏻🫰🏻🫰🏻,Grab
nagitaslavina,5,2026-04-18 12:35:33,sangat baik,Grab
andri gunawan,5,2026-04-18 12:30:17,sangat membantu,Grab
Sesi Amelia,5,2026-04-18 12:22:20,dari apk oren pindah kesini better lah klo oren pesen makanan lama bgt dpt drivernya ujungnya cancel otomatis ditungguin ampe setengah jam ga dpt²,Grab
Amin Tohari,5,2026-04-18 12:21:52,pemesanan gampang,Grab
Stokrecehsagara 1,1,2026-04-18 11:53:56,grab mart nya ga ada tombol cancel enakan gojek.. udah gitu lama banget dan ga pasti dapat drivernya. pengalaman pertama yang buruk,Grab
Pengilangan Padi Semulur Makmur,5,2026-04-18 11:39:39,enak naik grab,Grab
Kevin Febriano,5,2026-04-18 11:33:33,baik,Grab
Arman Skel,5,2026-04-18 11:32:06,good,Grab
Ani Sumarni,5,2026-04-18 11:31:16,ramah baik sopan,Grab
edriko sergio,5,2026-04-18 11:23:47,mudah ditemukan pengemudinya banyak,Grab
Dede Sudarno,4,2026-04-18 11:09:21,mantap nyaman berkendara nya juga murah,Grab
NF dhell,5,2026-04-18 11:06:35,god job,Grab
Jebod Asep,5,2026-04-18 11:03:04,best,Grab
Nikolas Tefa,5,2026-04-18 10:57:18,exelen,Grab
Imelda Simanjuntak,5,2026-04-18 10:38:32,pelayanan baik,Grab
Bell Lia,5,2026-04-18 10:35:10,good,Grab
Serawaa,1,2026-04-18 10:34:28,"voucher ovo nabung potongan harga 50k masa tiba tiba hilang padahal masa berlaku 30 hari, dan belum dipakai sama sekali tiba tiba hilang, hubungi customer service malah bot yang bales",Grab
Sade Kha24,5,2026-04-18 10:29:47,good,Grab
Puttri Puttry,2,2026-04-18 10:27:31,"mahal padahal dekat, dan udah 2x saya kenak tipu, pake yg hemat harga 10 rb, tiba-tiba saja 16 rb, tolong di perbaiki lah sistem nya..",Grab
Risma Aludin,5,2026-04-18 10:23:05,sangat bagus,Grab
sugi arto,5,2026-04-18 10:01:43,Aplikasi paling bagus utk saat ini...👍 Promonya tambah lagi biar lebih joss.. 😂,Grab
Min Yoongi,5,2026-04-18 10:00:30,tepat waktu,Grab
Syahril Uzumaki,2,2026-04-18 09:57:36,driver manipulasi system grab,Grab
Desi Zulfani,5,2026-04-18 09:53:40,nyaman,Grab
Bang Peci,1,2026-04-18 09:45:26,"aneh , ngapain bikin fitur ambil sendiri tanpa pemberitahuan sebelumnya ke akun gw, gw pesen biar dianter ke tempat gw, malah tiba tiba jadi ambil sendiri, aneh banget,harus nya adaian fitur tanya dulu mau ambil sendiri atau dianter ojol",Grab
INTAN NURAINI02,1,2026-04-18 09:39:03,baik,Grab
Handayani Pooh,5,2026-04-18 09:28:01,sangat membantu dalam pesan makanan,Grab
Abi Faris,2,2026-04-18 09:25:07,Terimakasih,Grab
Raja Wali,5,2026-04-18 09:24:32,suka salah maal,Grab
Wahjudi Purbyanto,5,2026-04-18 09:23:13,atribut lengkap,Grab
Muhammad Multazam,4,2026-04-18 09:20:18,mantab,Grab
Rinasiti Aqila,1,2026-04-18 09:17:22,"pelayanan tidak sesuai baget masa udh pesen lama nunggu lama driver tidak datang padahal udh nunggu lama,terus kadang pengen minta lebih tanpa harus lewat aplikasi parah bgt",Grab
Budi Setiawan,5,2026-04-18 09:04:26,cukup baik,Grab
Daniel Gabriela,5,2026-04-18 08:45:47,Baik semoga sll di pertahankan,Grab
Su Ratno,4,2026-04-18 08:36:01,oke,Grab
Eka Sandria Agustine,1,2026-04-18 08:26:30,titik lokasi di maps tidak sesuai kenyataan namanya.,Grab
Calysta Livia,5,2026-04-18 07:32:08,bagus banyak promo mantap grab,Grab
Droompy,5,2026-04-18 07:26:45,nice,Grab
22-216_RIFKA FIRDAUSI RAMADHANI,2,2026-04-18 06:59:53,kenapa ya grab ini sekarang mitranya suka sekali cancel orderan sesuka hati? kita udah bener sabar nungguin loh dia otw ke tempat kita malah tiba-tiba cancel trs oper lagi ke driver lain,Grab
Maya Umayah,4,2026-04-18 06:51:02,"kenapa susah bgt untuk aktifkan ovo sih, ovo aku belum pernah aku pakai sebelumnya jadi kalau aku coba untuk aktifkan lagi selalu bilang masukan pin sedangkan aku baru mau aktifkan, jadi gimana mau tau pin nya",Grab
Asep Ari,5,2026-04-18 06:41:30,sangat baik pelayanan nya,Grab
Neni Hanifah,5,2026-04-18 05:59:15,Driver nya ramah dan asyik,Grab
Riri Putry,1,2026-04-18 05:52:49,jelek!,Grab
Ramline Line,5,2026-04-18 05:48:35,ok,Grab
Rifki Ardiansyah,5,2026-04-18 05:20:19,mantap,Grab
Heri mulyadi Machmud,5,2026-04-18 04:32:28,pengemudi nya sabar,Grab
Amel MuhamadRifaldi,5,2026-04-18 04:24:45,bagus,Grab
Ari Anto,1,2026-04-18 04:21:22,sering ereoorr,Grab
Tantii Ramadhani,1,2026-04-18 04:17:50,tidak bisa pembatalan pesanan. padahal sebelum diambil oleh kurir dan baru saja dipesan,Grab
Monang Baelah,4,2026-04-18 04:02:34,bagus pelayan Nyh,Grab
mona elsahawi,1,2026-04-18 03:52:13,ngebug sekali akhir2 ini,Grab
Sri Wahyuni,1,2026-04-18 03:34:10,"1. drivernya pd belagu. sengaja banget biar di batalin pesanannya sm kostumer, harusnya udh sampe dia malah ngelewatin kostumer. mana klo ngebatalin byr 3000 padahal salah drivernya. bikin rugi aja nih pake grab car. 2. udah nunggu lama ujung ujung nya malah di batalin. mending tutup aja ni aplikasi, ga ngebantu kostumer sm sekali drivernya pd belagu.",Grab
Ida Latifa2,5,2026-04-18 03:14:51,ramah dan menjaga kenyamanan,Grab
Jas Merah,3,2026-04-18 03:05:46,sekarang jarang ada promo di grabfood,Grab
achmad yusup,5,2026-04-18 02:40:59,goodjob,Grab
Olga Reina Pangkey,5,2026-04-18 02:25:58,mantap👍,Grab
mamah zizah,5,2026-04-18 02:03:54,jemputnya tepat waktu,Grab
Herlina,5,2026-04-18 01:59:44,semoga sukses selalu,Grab
Lilik Yuni prastiwi,5,2026-04-18 01:39:12,hemat dan cepat,Grab
Ahmad Zafisham,2,2026-04-18 01:26:37,"app sering force close sendiri,kalau hp d posisi standby off appnya sering mati dan tidak ada koneksi internet.satu lagi mohon d perhatikan titik jemput apapun itu orderanya kadang gak masuk akal bisa sampai 3-5 km...kasian kita para driver kalah d bensin lagi juga ongkosnya gak sesuai dengan jarak tempuhnya....mohon pihak aplikator d evaluasi lagi...kita rekanan grab harusnya kita sama2 saling mengguntungkan satu sama lainnya.terima kasih",Grab
Umar Jamaludin,5,2026-04-18 01:10:22,bagus jemput an cepet,Grab
Morina Setia P Marbun,5,2026-04-18 00:58:35,ok,Grab
ini punya bintang,5,2026-04-18 00:27:09,bagus,Grab
metik kusuma ningrum,5,2026-04-17 23:46:17,"alasan aku ini wort it banget sih, walaupun agak mahal yaa. tapi makasih juga udah menciptakan grabfood ini",Grab
Sr Martini,5,2026-04-17 23:14:22,terkadang bisu supirnya sampai tujuan,Grab
Jajat Abdurohman,5,2026-04-17 23:09:24,mantap,Grab
Syahrul Solekhan,1,2026-04-17 20:27:55,"nunggu berjam"" sampai ganti driver berkali"" tau gini keluar cari makan sendiri dari tadi ajg",Grab
Faizal,5,2026-04-17 19:10:06,good,Grab
Belanda Irul,5,2026-04-17 19:07:18,baik,Grab
ainurrofiq ainurrofiq,5,2026-04-17 18:32:55,Abang nya ramah,Grab
Dika Arya,5,2026-04-17 18:01:25,grap emng Ok,Grab
Jasmine Aconq,5,2026-04-17 17:56:14,suka suka,Grab
MR RAMA,1,2026-04-17 17:52:48,"aplikasi aneh, gw buat pake alamat ""posisi sekarang"" eh malah di lempar ke tempat lain, mana jauh lagi, kalau gini bagus gw make Maxim",Grab
Yaskur sunan,5,2026-04-17 16:42:12,ga ada car exekutivnya,Grab
Serlin Hidayatullah,5,2026-04-17 16:13:14,bagus,Grab
Muhammad Aris,5,2026-04-17 15:26:59,Baik di gunakan,Grab
Vitatul Janah,5,2026-04-17 15:25:34,trimah kasih,Grab
Lukas Setiaatmaja,1,2026-04-17 14:53:10,"Kolom komunikasi dengan resto di grab food minim sekali, sering kali salah, misal TIDAK PEDAS tapi dijualin pedas. Sebaiknya ada nomer telpon sehingga bisa komunikasi lebih baik dan Resto yang karyawannya ""buta huruf"" bisa mendengar. Grab express saat sampai langkah selfie, selalu gagal walau dilakukan sesuai petunjuk. Payah. JUGA PESANAN SERING DIBATALKAN TANPA ALASAN APAPUN. HARI INI BUKTINYA. HARI INI 2X DIBATALKAN TANPA ALASAN JELAS.",Grab
Winawaruwu Waruwu,5,2026-04-17 14:52:00,mantaffff fff,Grab
Nazwa 21,5,2026-04-17 14:46:13,aplikasi yg amanah bagus ramah,Grab
Echa Apriyani,5,2026-04-17 14:41:59,terimakasih teman teman grab yg sentiasa selalu ada saat di butuhkan . terimakasih byk bang ojol nya 🙏🙏,Grab
Maswiah Imas,5,2026-04-17 14:32:59,puas bgt enak piol,Grab
Rindawati Rinda,5,2026-04-17 14:13:39,tepat waktu,Grab
dimas octavianto,1,2026-04-17 13:43:02,saya kasih bintang satu dulu. karena alamat rumah saya tidak sesuai lokasi malah yg ada alamat tetangga. padahal aplikasi lain gampang² saja. saya juga tinggal di perumahan bukan di tempat yang susah di akses kalau udh gampang milih alamatnya akan saya ubah bintangnya,Grab
Satria Putra,5,2026-04-17 13:27:59,mantap,Grab
Dwi Jayanti,1,2026-04-17 13:18:12,"saya uninstal grab krna trauma banget. 1. Order nunggu lama driver dtg nyampek didepan muka malah di cancel pas baru berdiri. 2.liat driver2 grab di jalan sudah kayak valentino rosi semua alias ngebut2. 3.ini yg bikin Gong,driver saya hampir bikin saya serangan jantung dan kalau saya kurang beruntung mungkin kecelakaan,dan akhirnya saya memilih berhenti dan bayar sebelum nyampek di tempat tujuan,agar saya tetap waras. astagaaaaa!!! masih banyak aplikasi ojol yg lebih murah gesssas,seriussss",Grab
Bei __,1,2026-04-17 12:43:02,gobs bgt nunggu sampe 2 jam ga bisa dibatalin pesana kurir ga dpt dpt aku udh kelaparan anj apus aja ni apk sampah bgt,Grab
Yeni Wulansari,5,2026-04-17 12:26:03,Good bgt thx mba,Grab
Dede Nasrudin,5,2026-04-17 12:24:48,good,Grab
Alta Nugroho,2,2026-04-17 12:15:30,"saya pengguna grab dari lama.. tapi akhir2 ini sangat susah dapat driver.. awalnya saya pikir mungkin karena memang sedang tidak ada driver.. padahal selama ini lancar dan cepat dapat driver.. tapi nyatanya terus berlanjut , bahkan saat urgent sangat susah sekali.. baru akhir2 ini saya paham bahwa ada rating untuk costumer... yang tidak ditunjukkan pada costumer untuk alasan dan lainnya... sangat menyulitkan untuk costumer mencari tau apa yang sedang terjadi.. tiba2 di persulit untuk layanan...",Grab
Robert Runtunuwu,5,2026-04-17 12:09:16,baik,Grab
Ari Sopian,3,2026-04-17 12:05:05,"kasih yg Deket driver yg jaraknya dekat, kasian kalau kejauhan",Grab
Misbahul Palah,5,2026-04-17 11:59:28,pengemudinya enak di ajak bicara bisa saling ngobrol mantap,Grab
Arsy Arsyta,5,2026-04-17 11:54:46,bagus mksh🙏,Grab
melodya mifta,3,2026-04-17 11:24:58,saya coba lapor tentang kendala saya dan ada saya kehilangan helm saya karna dibawa driver trs saya lapor ke cs nya respon nya lambat tidak sesuai harapan.,Grab
Aulia Aurs,2,2026-04-17 11:16:48,"lama kali pesenanku di antr selalu pdhl ga hujan ga kenapa-kenapa, drivernya ga dpt"" padahal aku udh laper banget dh pucing",Grab
Lukman Hakim,1,2026-04-17 10:26:34,drver manja,Grab
Garuda Emas,5,2026-04-17 10:24:00,sangat cepat,Grab
Putra Raihan,5,2026-04-17 10:05:39,mantap,Grab
ZahraSilalahi !,5,2026-04-17 09:58:48,"bagus banget, ada masalah langsung ditindak",Grab
Indra irianto,5,2026-04-17 09:57:16,menjadi lebih mudah dengan grab,Grab
Elsa Amalia,1,2026-04-17 09:55:53,"sumpa grabfoodnyaa bikin keki seharian pesenan salah terus walopun di ganti vocer ya sama aja, kl emg iyaa di sortir lagi resto² yang bintangnya kurang dan reviewnya gabagus di blacklist aja dri apknya biar pemesannya gakecewa masa sehari beli 2x kecewa terus uda cape mau protesmya juga👎",Grab
Airlangga wijaya Haikal,5,2026-04-17 09:23:57,bagus bangetttt selalu di tiap saat saat saya pesan grab bike selalu aja dapat drivernya dengan mudah dan overall semua drivernya baik dan saya suka semuanya,Grab
Triwahyudi Bekasi,1,2026-04-17 08:35:37,lma2 lemot banget aplikasinya!!!!!!!!,Grab
Fil. Qurr,5,2026-04-17 08:31:00,bagus,Grab
Supri Yanto,2,2026-04-17 08:17:32,Oke,Grab
setiabakti karanganom,5,2026-04-17 08:07:13,sangat baek ramah drivernya,Grab
Karimun City,5,2026-04-17 08:02:42,sangat bagus,Grab
Ady Setiawan,5,2026-04-17 07:51:27,sangat praktis,Grab
Achmad Yudha,5,2026-04-17 07:48:58,sangat membantu,Grab
Setyo Utomo,5,2026-04-17 07:46:05,trimakasih,Grab
Tumarni Drs,5,2026-04-17 07:43:42,menggunakan pelayanan grab sangat memuaskan ..,Grab
zamz store,5,2026-04-17 07:43:00,pelayanan ke penumpang oke 👍,Grab
Aida Fitriani,5,2026-04-17 07:28:12,baik,Grab
Mohammad Awaludin,5,2026-04-17 07:01:37,sangat memuaskan fitur grab,Grab
Asmaul Husna,5,2026-04-17 06:51:28,baikk,Grab
Salimi Diana,5,2026-04-17 06:33:44,"sigap, cepat",Grab
LTAR MUJI,5,2026-04-17 06:28:31,sangat menunjang sekali kebutuhan personal,Grab
Ai Zhamanie,1,2026-04-17 06:25:52,custumer jangan kaget klo pesan food sampenya 1-2 jam. pesan dapet drivernya jauh2. akibat IT server yg baru belajar jadi berantakan. orderan diberikan kepada driver terjauh dr lokasi bukan yg terdekat dengan pelanggan. efek dari hemat dan gabungan order.,Grab
Sela Pesek,5,2026-04-17 06:16:08,memakai lebih baik,Grab
Dindaa,2,2026-04-17 06:10:03,"tolong dong dibenerin titik alamat rmh untuk cust nya padahal udh ngetik alamat sesuai tapi titik jemput nya malah ditempat lain, mana suka dpt drivernya yg emosian mlu lgi .... , overall semuanya aman cuma itu aja tuh yg ride nya tolong diperbaiki 🙏🏻🙏🏻",Grab
wahyuni uni,5,2026-04-17 06:05:49,baik,Grab
yani noor,5,2026-04-17 05:18:53,aman dan amanah,Grab
Zaenal Abidin,5,2026-04-17 04:53:06,👍,Grab
Nagen Keyong,5,2026-04-17 04:31:16,disini bisa pilih drivernya gk,Grab
Alde Indria,5,2026-04-17 04:24:59,Terima kasih sudah melayani dengan baik ...😊🙏,Grab
Fiti Fira,5,2026-04-17 04:07:44,"puas banget jalan sllu hati"" panttes banget kalau dksih bintang 5",Grab
Risky betta fighter,2,2026-04-17 03:42:29,malah nanya siapa yang berkendara? tolol yah?,Grab
Na Vida,2,2026-04-17 03:39:10,sudah top up ovo tapi saat mau pesan makanan lewat aplikasi saldonya tidak bertambah menyebabkan tidak bisa melakukan pesanan. padahal sudah update aplikasi loh,Grab
Rizky Agathyana,5,2026-04-17 03:12:38,"udh dari tahun 2021 pake grab mau kmna aja simple ongkos bersahabat, delivery makanan gampang cuma aku pasang copot aja soalnya hp nya terlalu banyak apk belajar anakku😭✨❤️",Grab
Keyla Septiana rahmadani,1,2026-04-17 03:10:14,"ojek nya klo dapet orderan ga suka hati""sibuk liat maps nyampe nyerempet orang ga mau tanggung jawab",Grab
Yana Igr,3,2026-04-17 03:04:18,kenapa sekarang kalo buka aplikasi ini lama bener sekalinya kebuka dapet driver lama amat,Grab
Usman Efendy,5,2026-04-17 02:02:55,sangat membantu banyak diskon,Grab
Tasya Aditia,5,2026-04-17 01:59:10,baik bgt supir nya,Grab
Dortje Allolangi,1,2026-04-17 01:51:18,suruh update terus,Grab
Firda gustina,5,2026-04-17 01:46:56,memudahkan dalam belanja ketika mager,Grab
ampri bayu,5,2026-04-17 01:38:34,bagus,Grab
Rudy Horisman,5,2026-04-17 01:37:40,"sopirnya baik ,ramah",Grab
Muhammad Ikbal,1,2026-04-17 01:33:20,mau dipake apanya malah akunnya keluar sendiri apalah ini grab,Grab
Azzahratunnisa (Nisa),1,2026-04-17 01:27:45,"GRAB KENAPA SIH? AKUN GW DITANGGUHKAN TERUS. APK MU BAGUS LOH, TAPI KALO KEGINI ORANG JD SUSAH PAKE NYA. DIKIT"" DITANGGUHKAN _-",Grab
Anwar Harijono,5,2026-04-17 01:23:59,grab sangat membantu kami dalam menunjang bisnis kami,Grab
Dewa Saputra,5,2026-04-17 01:12:32,👍👍👍,Grab
gunawan aji,5,2026-04-17 01:11:42,akun saya sudah daftar dua Minggu lebih enggak ada pergerakan🙏🙏🙏,Grab
Ade Sudiatman,5,2026-04-17 00:53:25,mantap,Grab
Suciani taeyang,5,2026-04-17 00:48:50,bagus,Grab
Ranto Ranto,5,2026-04-17 00:20:13,👍👍,Grab
Zuhair Akif,5,2026-04-17 00:07:29,pengemudi ramah dan tepat waktu,Grab
L Andriani,1,2026-04-16 23:46:22,grab asu,Grab
batistuta batigol,5,2026-04-16 23:42:41,banyak yang minta tolong di pesankan grab bike & car,Grab
Pengguna Google,5,2026-04-16 23:36:34,piye to Saiki tambah larang,Grab
Inpur bidjie79,1,2026-04-16 23:27:22,driver pada males ga banget,Grab
John Peter,2,2026-04-16 23:22:06,driver mobil nya main hp gendeng bgt,Grab
Mibtahudin Mudin,5,2026-04-16 22:55:22,Good,Grab
dinda oktriana,2,2026-04-16 22:55:15,"maaf ya, tpi kok makin kesini makin jelek pelayanannya, selalu dpet pengemudi yg jauh, dan sering dicancel sama drivernya jadi memperhambat untuk perjalanan🙏",Grab
Atariz Chalif,5,2026-04-16 22:33:59,penjenputan cepat ..ramah dan sopan driverny..nyaman dan aman dlm perjalanan,Grab
Sulistia,5,2026-04-16 22:22:00,drivernya baik,Grab
Bangnisan Nisan,5,2026-04-16 20:47:36,sangat baik,Grab
Tuwit Ayu,5,2026-04-16 20:38:43,motor nya nyaman dan drever sangat prepesional,Grab
Dwi Waluyo,5,2026-04-16 20:03:35,drefer nya ramah tamah dan sopan,Grab
sandi Sandi,1,2026-04-16 17:35:03,"gajelas apa2 vermuk udah kaya Mao pinjol ajee , mempersulit pengguna",Grab
Didi Hermawan,4,2026-04-16 16:16:37,bagus,Grab
Erlangga Maulana,5,2026-04-16 15:55:30,ok,Grab
Esteh Solo,5,2026-04-16 15:06:54,aplikasinya mantap sekali,Grab
Faeyza Fadilah,5,2026-04-16 14:46:23,harga makin mahal. promo gak menarik dan payletter sdh lunas malah gak bs dipakai. udh jarang bgt pake grab...,Grab
fahreza nqs17,1,2026-04-16 14:14:32,APLIKASIII SAMPAHHH,Grab
Plasidus,5,2026-04-16 13:59:42,Bagus,Grab
Khusnul Khatimah,5,2026-04-16 13:30:59,"aplikasinya sangat bagus, mudah digunakan dan promo nya juga banyak, hanya saja saya merasa untuk pilihan pembayaran nya kurang, semoga nanti bisa semakin banyak pilihan pembayaran, dari dari e wallet lain selain ovo, karena ovo biaya top up nya lumayan dan tidak ada gratis transfer, sehingga saya jarang menggunakan ovo, semoga e wallet lainnya nanti bisa ditambahkan ya",Grab
Indah widari,5,2026-04-16 13:10:13,makasih puas hati,Grab
Akun Mujiati,5,2026-04-16 12:53:32,Sangat membantu masyarakat yg mau bepergian dgn waktu tercepat,Grab
Nurela Hayati,1,2026-04-16 12:46:03,"Otw pindah ke aplikasi sebelah soalnya drivernya kasar karena masalah tarif promo yg sudah di tentukan, marahnya ke konsumen. padahal tanpa diminta pun pasti ngerti bakal ditambahin ongkosnya! tidak semua driver tp dikasarin sekali bikin kapok, takutnya nanti ketemu lg sama anomali yg sama!",Grab
