userName,app,score,at,content,normalized_text
Ika Haerani,Grab,2,2026-04-19 16:03:54,kenapa lagi sama grab ini hadohhh masa pas mau masukin kode promo ga bisa gimanasih,lagi sama grab hadohhh masa pas mau masukin kode promo tidak gimanasih
efraim bukit,Grab,1,2026-04-19 15:33:50,susah kali nyarik oengemudi,susah kali nyarik oengemudi
Dodi Saputra,Grab,1,2026-04-19 14:48:51,karna limit turun suka hti ny dia aja jdi ptek masen mkn aj ribet👎👎👎👎👎,karena limit turun suka hti ny aja jdi ptek masen mkn aj ribet
Gunung Kidul,Grab,5,2026-04-19 14:27:13,sangat bermanfaat untuk perjalanan jauh,sangat manfaat jalan jauh
Keisha Putri,Grab,1,2026-04-19 14:14:38,terlalu lama menunggu pesanan di antar.. sampai 1 jam tak jg ada pengemudi.. kita sudah pembayaran non tunai.. di undur lagi 1 jam kemudian.. ini pesan makanan.. bukan paket.. terlalu lama untuk pemesanan makanan ny..,terlalu lama tunggu pesan antar jam tak juga kemudi sudah bayar non tunai undur jam kemudian pesan makan bukan paket terlalu lama mesan makan ny
Rafka Rafardhan,Grab,5,2026-04-19 14:05:00,sangat membantu,sangat bantu
Fanny Wullandari05,Grab,1,2026-04-19 13:58:57,asli bingung sm aplikasi greb ini gua lg mesen greb food woy tiba tiba akun gua d tangguhkan keluar sendiri ini gimna si aplikasi gua jd kepikiran abng ojek nya kasian d sangka orderan fiktif lg gk jlssssss,asli bingung sama aplikasi greb gua lagi mesen greb food woy tiba tiba akun gua d tangguh keluar sendiri gimna si aplikasi gua jd pikir abng ojek nya kasi d sangka pesan fiktif lagi tidak jlssssss
Syahril Latif,Grab,5,2026-04-19 13:55:38,Sangat Baik,sangat baik
Ana Fitria,Grab,5,2026-04-19 13:33:44,abangnya ramah,abang ramah
Hilya Icha,Grab,5,2026-04-19 13:32:56,pelayanan baik ramah sabar,layan baik ramah sabar
Nurwafiah Hanafie,Grab,5,2026-04-19 13:16:25,cepat n dipercaya,cepat n percaya
Jefri Sofyan,Grab,5,2026-04-19 12:43:18,grab paling top 👌👌👌,grab paling top
Rudian Sholehudin,Grab,1,2026-04-19 12:32:55,"Driver di sekitar banyak, tapi orderan masuk jauh-jauh. Gak ada kerjaan tiap bulan, yang ada cuma iklan makin ngebul. Grab pura-pura update, isinya sampah. Kalian hancurin jadwal mitra, bikin customer frustrasi. Yang penting cuan? Mending tutup aplikasi.",pengemudi sekitar banyak pesan masuk jauhjauh tidak kerja tiap bulan ada cuma iklan makin ngebul grab purapura perbarui isi sampah kalian hancurin jadwal mitra bikin customer frustrasi penting cuan mending tutup aplikasi
Wahyu Triono,Grab,2,2026-04-19 12:21:37,"sekarang pesan makanan kalau malam baru jam 7 saja sudah susah dpt driver.. apalagi mau bayar pakai Qris..tolonglah pihak management,,,jng terlalu mencekik driver dgn potongan harga yg terlalu besar..mereka juga butuh makan.apalagi di era sulit seperti sekarang ini",sekarang pesan makan kalau malam baru jam sudah susah dpt pengemudi mau bayar pakai qristolonglah pihak managementjng terlalu cekik pengemudi dengan potong harga yang terlalu besarmereka butuh makanapalagi era sulit sekarang
Marwa Ohorella,Grab,1,2026-04-19 12:05:32,"buruk, jelek, intinya ga worth it, masa promo gada... kepencet pesan eh gabisa dibatalin, bikin emosi aja nih aplikasi......... mmmmmm.. intinyaaaaaa burukkkkkkkk",buruk jelek inti tidak worth it masa promo gada pencet pesan eh gabisa dibatalin bikin emosi aja ini aplikasi mmmmmm intinyaaaaaa burukkkkkkkk
Yuli anto,Grab,5,2026-04-19 11:56:03,pelayanan oke,layan baik
Irma Ervian,Grab,5,2026-04-19 11:02:50,Sangat membantu,sangat bantu
Ikatan Mahasiswa UNG Telaga Biru,Grab,5,2026-04-19 10:46:33,"I use Grab 5-6x a week for rides and GrabFood. Live tracking is accurate, customer service responds fast, and promos actually help save money. The map integration is smooth and I love scheduling rides in advance. Most reliable app in Southeast Asia.",i use grab x a week for rides and grab food live tracking is accurate customer service responds fast and promos actually help save money the map integration is smooth and i love scheduling rides in advance most reliable aplikasi in southeast asia
Nova Imut,Grab,5,2026-04-19 10:40:21,"grab top bgt,paling banyak diskounnya,sangat mmbantu bgt untuk rajyat ekonomi menengah kebawah, top bgt deh",grab top bgtpaling banyak diskounnyasangat mmbantu banget rajyat ekonomi tengah bawah top banget deh
Duwi Apriandi,Grab,5,2026-04-19 10:24:45,sangat baik dan ramah,sangat baik ramah
Giri Prihantoro,Grab,1,2026-04-19 10:23:24,aplikasi ga guna gajelas,aplikasi tidak gajelas
Iyak Nyantut,Grab,5,2026-04-19 10:04:33,"Driver baik, ramah",pengemudi baik ramah
Muridi Buan,Grab,1,2026-04-19 09:47:00,kemarin adeku naik grab mobil trus ngc sengaja hp adekku ketinggalan di mobil grab nya waktu minta tolong untuk mengembalikan hp adek ku driver grab nya malah minta uang tebusan 200 ribu tolong di perhatikan ini ya pihak grab,kemarin adeku naik grab mobil trus ngc sengaja hp adekku tinggal mobil grab nya waktu minta untuk kembali hp adek ku pengemudi grab nya malah minta uang tebus ribu di perhati ya pihak grab
Aureza Permana,Grab,5,2026-04-19 09:36:22,pelayanan bagus,layan bagus
Sopian Haji,Grab,1,2026-04-19 09:24:00,sangat ribet untuk masuk kalo lupa pin mau pindah pake apk gojek,sangat ribet masuk kalo lupa pin mau pindah pakai apk gojek
Linda Zebua,Grab,1,2026-04-19 09:10:20,sangat merugikan untuk driver potongan sangat terlalu besar.,sangat rugi pengemudi potong sangat terlalu besar
Fida Nuraulia,Grab,2,2026-04-19 08:59:39,"males bgt dapet nya susah, lama lagi",males banget dapet nya susah lama
Nelma W1962,Grab,5,2026-04-19 08:44:32,trimakasih,trimakasih
Errudi Di,Grab,5,2026-04-19 08:31:13,bagus .CPT .mantap,bagus cpt mantap
supandi se,Grab,5,2026-04-19 08:11:20,Sudah di antar ketujuan Terimakasih Ibu,di antar tuju terimakasih ibu
Mar Jono,Grab,5,2026-04-19 07:58:59,"ok,,best",okbest
Roffi Anatta,Grab,3,2026-04-19 07:56:56,"beberapa hal yang harus di perbaiki : 1. update tiba tiba, sering banget tiap pesen grab driver dan di map nya sering stuck, pas di cek harus update. meskipun di playstore udh di aktifkan update apk otomatis. tapi ga ngaruh dan ttp aja harus manual. 2.terkait dapat driver, sering sekali mendapatkan driver yang sangat jauh dari lokasi, sementara driver terdekat dengan kita, yang kebetulan lewat, ga ke hubung. 3.lebih di permudah dalam menentukan alamat kita di suatu tempat.",beberapa baik perbarui tiba tiba sering banget tiap sen grab pengemudi map nya sering stuck pas cek perbarui meski playstore sudah di aktif perbarui apk otomatis tidak ngaruh ttp aja manual kait pengemudi sering sekali dapat pengemudi sangat jauh lokasi pengemudi dekat yang betul lewat tidak hubung lebih di mudah tentu alamat kita di suatu tempat
Kurniasih Kurniasih,Grab,5,2026-04-19 07:33:57,sopir ya ramah,sopir ramah
only qeel (Aqeel),Grab,1,2026-04-19 07:14:17,"banyak bug nya jelek bgt, percuma ngiklan dimana mana kalau aplikasinya banyak bug",banyak bug nya jelek banget percuma ngiklan mana kalau aplikasi banyak bug
Harvey Pratama,Grab,5,2026-04-19 07:00:28,great app,great aplikasi
Fendy,Grab,1,2026-04-19 06:48:22,semakin kesini semakin busuk layanan kalian,makin kesini makin busuk layan kalian
Ahmad Fahroji,Grab,5,2026-04-19 06:14:52,tetap utamakan keselamatan dalam berkendara,tetap utama selamat kendara
Rafie Purnama,Grab,5,2026-04-19 05:06:17,good driver,good pengemudi
ENDA Gantina Risa Gunawan,Grab,5,2026-04-19 04:55:00,driver sangat baik,pengemudi sangat baik
Muhammad Aliman,Grab,5,2026-04-19 04:51:31,sangat membantu dalam hal apapun terimakasih,sangat bantu hal apa terimakasih
Hanifah Ifa,Grab,4,2026-04-19 04:41:11,sejauh ini masih baik baik saja sih aplikasinya. terima kasih.,jauh masih baik baik sih aplikasi terima kasih
Beza Mendova,Grab,1,2026-04-19 04:16:22,"kecewa,apk jlek, udah di download giliran mau di buka ,,malah di suruh instal lagi,udah di instal malah gx bisa di buka,,,,anehhhh",kecewaapk jlek sudah download gilir mau buka malah suruh instal lagiudah instal malah gx di bukaanehhhh
Syafaat Muhammad,Grab,5,2026-04-19 04:03:11,bagus pelayanannya harga lumayan murah tp. bukan murahan looo nyaman jujur,bagus layan harga lumayan murah tapi bukan murah looo nyaman jujur
Yanti Yanti,Grab,5,2026-04-19 03:51:14,pesanan cpat grabny ramah,pesan cpat grabny ramah
Rickk,Grab,1,2026-04-19 03:41:41,ONKOS SANGAT MAHAL,onkos sangat mahal
yanto hrd,Grab,5,2026-04-19 03:39:50,cukup nyaman,cukup nyaman
SAMLAWI S.Pd.I,Grab,3,2026-04-19 03:32:14,hallo grab. kenapa akun grab saya ditangguhkan bahkan sudah 2x ditangguhkan padahal saya tidak pernah melakukan kesalahan apalagi membatalkan order.. bikin kecewa aja,hallo grab akun grab tangguh bahkan x tangguh padahal tidak pernah laku salah batal pesan bikin kecewa aja
sri wahyuni,Grab,5,2026-04-19 03:18:56,pertahankan yang positif,tahan positif
Bunda 4 putra,Grab,5,2026-04-19 03:12:29,Grab emanb terbaik dan cpat2👍👍👍,grab emanb baik cpat
Yuansari28,Grab,5,2026-04-19 02:50:34,"kalau di Medan grab memang top, tapi seputaran tanah Karo banyak yang blm akurat lokasi nya karna tidak terbaca oleh sistem nya mungkin, kalau bisa lebih di maksimalkan lagi, dan kalau bisa drivernya yang tau jalan karena banyak tikus",kalau medan grab memang top putar tanah karo banyak belum akurat lokasi nya karena baca sistem nya mungkin kalau lebih maksimal dan kalau drivernya tau jalan banyak tikus
Wawan Suwanda,Grab,5,2026-04-19 02:36:07,mantap nyaman murah,mantap nyaman murah
Mr. 4llcyb3r,Grab,1,2026-04-19 02:24:15,aplikasi sampah yang mengakses data pribadi,aplikasi sampah akses data pribadi
Atar Rapatar,Grab,5,2026-04-19 02:11:25,oke banget,baik banget
Yudi Kristianto,Grab,5,2026-04-19 00:33:44,mantap👏👏☺️☺️,mantap
Hafidz al azzim,Grab,1,2026-04-18 23:20:05,tambah jauh kok mahal ongkosnya,tambah jauh kok mahal ongkos
Oppo a7,Grab,5,2026-04-18 23:11:52,sangat puas,sangat puas
Olik Daol,Grab,5,2026-04-18 22:29:10,mantap,mantap
Rony Mars Setyawan,Grab,5,2026-04-18 22:26:45,mantap,mantap
Mbak Juwariyah,Grab,5,2026-04-18 21:09:37,sangat membantu,sangat bantu
Pandora,Grab,1,2026-04-18 19:35:53,Jadi kikir banget gak ada diskon,jadi kikir banget tidak diskon
Wintari,Grab,5,2026-04-18 17:38:26,"mengemudi aman,driver ramah 👍👍👍",kemudi amandriver ramah
Harianto,Grab,5,2026-04-18 17:22:56,senang bila bila masa nak pergi tinggal panggil grab,senang bila bila masa nak pergi tinggal panggil grab
Abhelian SaputrA,Grab,1,2026-04-18 17:14:17,"grab food pengantaran hemat harus nunggu 1jam, keburu customer mati kelaparan 🤣🤣🤣",grab food antar hemat nunggu jam keburu customer mati lapar
Daniel sitorus,Grab,5,2026-04-18 15:06:59,salah satu apk yang sangat membatu,salah satu apk sangat batu
Akmal Idham,Grab,2,2026-04-18 15:00:10,"Makin kesini makin gak jelas, kalo emang gak bisa tunai gak usah dimunculin fitur pembayaran tunainya, gak jelas banget",makin kesini makin tidak jelas kalo emang tidak tunai tidak usah dimunculin fitur bayar tunai tidak jelas banget
Samsu Laurens,Grab,5,2026-04-18 14:38:25,aplikasi mantap,aplikasi mantap
Fabiola Yola,Grab,5,2026-04-18 14:32:14,baguss bangett,bagus bangett
Doni Setiawan,Grab,5,2026-04-18 14:16:11,mantap orang nya baik nbramah,mantap orang nya baik nbramah
Azka,Grab,5,2026-04-18 13:27:07,nyaman,nyaman
Koro Pororo,Grab,1,2026-04-18 13:21:43,mahal mahal kayak jem but tai,mahal mahal kayak jem but tai
aditya dimas,Grab,2,2026-04-18 12:53:19,lemot suka gk ada jaringan padahal kuota wifi lancar,lot suka tidak jaring padahal kuota wifi lancar
Selvi ana,Grab,5,2026-04-18 12:52:28,baik semua mengantarnya ramah,baik semua antar ramah
Rosit Gagah,Grab,5,2026-04-18 12:42:21,sangat menyenangkan 👍,sangat senang
Siti Fatimah,Grab,5,2026-04-18 12:36:35,pelayanannya thebest😍😍😍🫰🏻🫰🏻🫰🏻🫰🏻,layan thebest
nagitaslavina,Grab,5,2026-04-18 12:35:33,sangat baik,sangat baik
andri gunawan,Grab,5,2026-04-18 12:30:17,sangat membantu,sangat bantu
Sesi Amelia,Grab,5,2026-04-18 12:22:20,dari apk oren pindah kesini better lah klo oren pesen makanan lama bgt dpt drivernya ujungnya cancel otomatis ditungguin ampe setengah jam ga dpt²,apk oren pindah kesini better lah kalau oren sen makan lama banget dpt drivernya ujung cancel otomatis ditungguin ampe tengah jam tidak dpt
Amin Tohari,Grab,5,2026-04-18 12:21:52,pemesanan gampang,mesan gampang
Stokrecehsagara 1,Grab,1,2026-04-18 11:53:56,grab mart nya ga ada tombol cancel enakan gojek.. udah gitu lama banget dan ga pasti dapat drivernya. pengalaman pertama yang buruk,grab mart nya tidak tombol cancel enak gojek sudah gitu lama banget tidak dapat drivernya alam pertama buruk
Pengilangan Padi Semulur Makmur,Grab,5,2026-04-18 11:39:39,enak naik grab,enak naik grab
Ani Sumarni,Grab,5,2026-04-18 11:31:16,ramah baik sopan,ramah baik sopan
edriko sergio,Grab,5,2026-04-18 11:23:47,mudah ditemukan pengemudinya banyak,mudah temu mud banyak
Dede Sudarno,Grab,4,2026-04-18 11:09:21,mantap nyaman berkendara nya juga murah,mantap nyaman kendara nya murah
NF dhell,Grab,5,2026-04-18 11:06:35,god job,god job
Nikolas Tefa,Grab,5,2026-04-18 10:57:18,exelen,exelen
Imelda Simanjuntak,Grab,5,2026-04-18 10:38:32,pelayanan baik,layan baik
Serawaa,Grab,1,2026-04-18 10:34:28,"voucher ovo nabung potongan harga 50k masa tiba tiba hilang padahal masa berlaku 30 hari, dan belum dipakai sama sekali tiba tiba hilang, hubungi customer service malah bot yang bales",voucer ovo nabung potong harga k masa tiba tiba hilang padahal masa laku hari belum pakai sama sekali tiba tiba hilang hubung customer service malah bot bales
Puttri Puttry,Grab,2,2026-04-18 10:27:31,"mahal padahal dekat, dan udah 2x saya kenak tipu, pake yg hemat harga 10 rb, tiba-tiba saja 16 rb, tolong di perbaiki lah sistem nya..",mahal padahal dekat sudah x nak tipu pakai yang hemat harga rb tibatiba rb di baik lah sistem nya
Risma Aludin,Grab,5,2026-04-18 10:23:05,sangat bagus,sangat bagus
sugi arto,Grab,5,2026-04-18 10:01:43,Aplikasi paling bagus utk saat ini...👍 Promonya tambah lagi biar lebih joss.. 😂,aplikasi paling bagus untuk ini promonya tambah biar lebih joss
Min Yoongi,Grab,5,2026-04-18 10:00:30,tepat waktu,tepat waktu
Syahril Uzumaki,Grab,2,2026-04-18 09:57:36,driver manipulasi system grab,pengemudi manipulasi system grab
Desi Zulfani,Grab,5,2026-04-18 09:53:40,nyaman,nyaman
Bang Peci,Grab,1,2026-04-18 09:45:26,"aneh , ngapain bikin fitur ambil sendiri tanpa pemberitahuan sebelumnya ke akun gw, gw pesen biar dianter ke tempat gw, malah tiba tiba jadi ambil sendiri, aneh banget,harus nya adaian fitur tanya dulu mau ambil sendiri atau dianter ojol",aneh ngapain bikin fitur ambil sendiri pemberitahuan belum akun saya saya sen biar anter tempat saya malah tiba tiba jadi ambil sendiri aneh bangetharus nya adaian fitur tanya dulu mau ambil sendiri anter ojol
Handayani Pooh,Grab,5,2026-04-18 09:28:01,sangat membantu dalam pesan makanan,sangat bantu pesan makan
Abi Faris,Grab,2,2026-04-18 09:25:07,Terimakasih,terimakasih
Raja Wali,Grab,5,2026-04-18 09:24:32,suka salah maal,suka salah maal
Wahjudi Purbyanto,Grab,5,2026-04-18 09:23:13,atribut lengkap,atribut lengkap
Muhammad Multazam,Grab,4,2026-04-18 09:20:18,mantab,mantab
Rinasiti Aqila,Grab,1,2026-04-18 09:17:22,"pelayanan tidak sesuai baget masa udh pesen lama nunggu lama driver tidak datang padahal udh nunggu lama,terus kadang pengen minta lebih tanpa harus lewat aplikasi parah bgt",layan sesuai baget masa sudah sen lama nunggu lama pengemudi datang padahal sudah nunggu lamaterus kadang ken minta lebih harus lewat aplikasi parah banget
Budi Setiawan,Grab,5,2026-04-18 09:04:26,cukup baik,cukup baik
Daniel Gabriela,Grab,5,2026-04-18 08:45:47,Baik semoga sll di pertahankan,baik moga sll tahan
Eka Sandria Agustine,Grab,1,2026-04-18 08:26:30,titik lokasi di maps tidak sesuai kenyataan namanya.,titik lokasi maps sesuai nyata nama
Calysta Livia,Grab,5,2026-04-18 07:32:08,bagus banyak promo mantap grab,bagus banyak promo mantap grab
22-216_RIFKA FIRDAUSI RAMADHANI,Grab,2,2026-04-18 06:59:53,kenapa ya grab ini sekarang mitranya suka sekali cancel orderan sesuka hati? kita udah bener sabar nungguin loh dia otw ke tempat kita malah tiba-tiba cancel trs oper lagi ke driver lain,ya grab sekarang mitra suka sekali cancel pesan suka hati sudah bener sabar nungguin loh otw tempat malah tibatiba cancel trs oper ke pengemudi
Maya Umayah,Grab,4,2026-04-18 06:51:02,"kenapa susah bgt untuk aktifkan ovo sih, ovo aku belum pernah aku pakai sebelumnya jadi kalau aku coba untuk aktifkan lagi selalu bilang masukan pin sedangkan aku baru mau aktifkan, jadi gimana mau tau pin nya",susah banget aktif ovo sih ovo saya pernah saya pakai belum jadi kalau saya coba aktif selalu bilang masuk pin saya baru mau aktif jadi bagaimana mau tau pin nya
Asep Ari,Grab,5,2026-04-18 06:41:30,sangat baik pelayanan nya,sangat baik layan nya
Neni Hanifah,Grab,5,2026-04-18 05:59:15,Driver nya ramah dan asyik,pengemudi nya ramah asyik
Rifki Ardiansyah,Grab,5,2026-04-18 05:20:19,mantap,mantap
Heri mulyadi Machmud,Grab,5,2026-04-18 04:32:28,pengemudi nya sabar,kemudi nya sabar
Ari Anto,Grab,1,2026-04-18 04:21:22,sering ereoorr,sering ereoorr
Tantii Ramadhani,Grab,1,2026-04-18 04:17:50,tidak bisa pembatalan pesanan. padahal sebelum diambil oleh kurir dan baru saja dipesan,bisa batal pesan padahal ambil kurir baru pes
Monang Baelah,Grab,4,2026-04-18 04:02:34,bagus pelayan Nyh,bagus layan nyh
mona elsahawi,Grab,1,2026-04-18 03:52:13,ngebug sekali akhir2 ini,ngebug sekali akhir
Sri Wahyuni,Grab,1,2026-04-18 03:34:10,"1. drivernya pd belagu. sengaja banget biar di batalin pesanannya sm kostumer, harusnya udh sampe dia malah ngelewatin kostumer. mana klo ngebatalin byr 3000 padahal salah drivernya. bikin rugi aja nih pake grab car. 2. udah nunggu lama ujung ujung nya malah di batalin. mending tutup aja ni aplikasi, ga ngebantu kostumer sm sekali drivernya pd belagu.",drivernya pd belagu sengaja banget biar batalin pesan sama kostumer harus sudah sampe malah ngelewatin kostumer mana kalau ngebatalin byr padahal salah drivernya bikin rugi aja ini pakai grab car sudah nunggu lama ujung ujung nya malah batalin mending tutup aja ni aplikasi tidak ngebantu kostumer sama sekali drivernya pd belagu
Ida Latifa2,Grab,5,2026-04-18 03:14:51,ramah dan menjaga kenyamanan,ramah jaga nyaman
Jas Merah,Grab,3,2026-04-18 03:05:46,sekarang jarang ada promo di grabfood,sekarang jarang promo grab food
achmad yusup,Grab,5,2026-04-18 02:40:59,goodjob,goodjob
Olga Reina Pangkey,Grab,5,2026-04-18 02:25:58,mantap👍,mantap
mamah zizah,Grab,5,2026-04-18 02:03:54,jemputnya tepat waktu,jemput tepat waktu
Herlina,Grab,5,2026-04-18 01:59:44,semoga sukses selalu,moga sukses selalu
